Model,Avg_Pos,Avg_Neg,Margin,Avg_Rand_Neg,threshold_1,threshold_1.1,threshold_1.2,threshold_1.5,threshold_2,threshold_3
CLIP,0.30459874,0.29715599,0.00744276,0.14981945,0.73450620,0.08124750,0.01155538,0.00011995,0.00000000,0.00000000
HNC_1_full_small_ref_epoch1,0.6650051155090330,0.652838924407959,0.012166191101074200,0.009846611879765990,0.648,0.123,0.044,0.017,0.005,0.002
HNC_1_full_small_ref_epoch2,0.6695924072265630,0.6562331466674800,0.013359260559082100,0.01638796180486680,0.644,0.13,0.065,0.017,0.006,0.001
HNC_1_full_small_ref_epoch3,0.6624931182861330,0.6470194091796880,0.0154737091064453,0.019810345023870500,0.636,0.163,0.08,0.022,0.005,0.002
HNC_1_full_small_ref_epoch4,0.65483544921875,0.6388624725341800,0.015972976684570300,0.029871387407183600,0.632,0.162,0.089,0.028,0.01,0.004
HNC_1_full_small_ref_epoch5,0.6584659576416020,0.6428374328613280,0.015628524780273400,0.02364983595907690,0.63,0.163,0.086,0.027,0.009,0.004
HNC_1_full_small_ref_epoch6,0.6357293548583980,0.6188041954040530,0.016925159454345700,0.02795029990375040,0.623,0.193,0.117,0.04,0.015,0.007
HNC_1_full_small_ref_epoch7,0.6234176578521730,0.6036186904907230,0.019798967361450100,0.03032875619828700,0.612,0.234,0.136,0.054,0.023,0.007
HNC_1_full_small_ref_epoch8,0.6116211090087890,0.5912251472473150,0.020395961761474600,0.036806683987379100,0.619,0.248,0.151,0.061,0.029,0.014
HNC_1_full_small_ref_epoch9,0.6200451893806460,0.598147689819336,0.02189749956130980,0.02234334871172910,0.631,0.239,0.15,0.061,0.028,0.011
HNC_1_full_small_ref_epoch10,0.6092788591384890,0.5843824958801270,0.024896363258361900,0.03417222574353220,0.625,0.251,0.172,0.076,0.038,0.02
HNC_1_full_small_ref_epoch11,0.5977228823900220,0.5734960832595830,0.02422679913043970,0.028666356578469300,0.603,0.266,0.181,0.078,0.028,0.013
HNC_1_full_small_ref_epoch12,0.6013130073547360,0.57477814245224,0.026534864902496300,0.036010608077049300,0.613,0.27,0.186,0.077,0.033,0.022
HNC_KL_1_S_full_epoch1,0.6602850532531740,0.6481923522949220,0.01209270095825200,0.021703146398067500,0.646,0.122,0.051,0.018,0.007,0.003
HNC_KL_1_S_full_epoch2,0.659093090057373,0.6464559936523440,0.012637096405029300,0.020866837352514300,0.638,0.129,0.065,0.018,0.003,0.001
HNC_KL_1_S_full_epoch3,0.6521551208496090,0.637296630859375,0.014858489990234300,0.020808745175600100,0.619,0.164,0.083,0.026,0.003,0.001
HNC_KL_1_S_full_epoch4,0.6401336431503300,0.6250945816040040,0.015039061546325700,0.027391575276851700,0.631,0.165,0.096,0.03,0.01,0.006
HNC_KL_1_S_full_epoch5,0.641333885192871,0.6255655307769780,0.015768354415893500,0.028761934489011800,0.622,0.166,0.099,0.035,0.01,0.004
HNC_KL_1_S_full_epoch6,0.6253332176208500,0.6088511810302740,0.01648203659057610,0.026355495676398300,0.615,0.187,0.119,0.041,0.018,0.008
HNC_KL_1_S_full_epoch7,0.6153910160064700,0.5969283294677730,0.018462686538696300,0.03920512646436690,0.602,0.214,0.129,0.047,0.017,0.008
HNC_KL_1_S_full_epoch8,0.5981135520935060,0.5793413200378420,0.01877223205566400,0.0313105434179306,0.617,0.242,0.159,0.067,0.032,0.015
HNC_KL_1_S_full_epoch9,0.6003085792064670,0.5806344413757320,0.01967413783073420,0.016951827332377400,0.612,0.246,0.155,0.06,0.021,0.011
HNC_KL_1_S_full_epoch10,0.5911738977432250,0.5707456493377690,0.02042824840545670,0.028329867869615600,0.606,0.25,0.165,0.067,0.037,0.019
HNC_KL_1_S_full_epoch11,0.5865235080719000,0.5679133491516110,0.018610158920288200,0.03697940707206730,0.596,0.252,0.164,0.076,0.031,0.017
HNC_KL_1_S_full_epoch12,0.583217378616333,0.5637581043243410,0.019459274291992200,0.035856813192367600,0.602,0.265,0.189,0.075,0.029,0.015
HNC_KL_1_S_full_epoch13,0.563503363609314,0.5426713600158690,0.020832003593444800,0.04105861857533460,0.606,0.282,0.197,0.087,0.043,0.026
HNC_KL_1_S_full_epoch14,0.5613388252258300,0.5422521982192990,0.019086627006530900,0.032897818833589600,0.583,0.267,0.189,0.09,0.043,0.02
HNC_KL_1_S_full_epoch15,0.5554834642410280,0.5345294809341430,0.020953983306884700,0.02106880396604540,0.595,0.28,0.189,0.085,0.038,0.011
HNC_KL_1_S_full_epoch16,0.5539580874443050,0.5327944416999820,0.021163645744323700,0.03970521688461300,0.593,0.279,0.203,0.084,0.039,0.015
HNC_KL_1_S_full_epoch17,0.5444826965332030,0.5235670800209050,0.020915616512298600,0.032787032425403600,0.586,0.277,0.199,0.105,0.048,0.021
HNC_KL_1_S_full_epoch18,0.5285434546470640,0.5079579772949220,0.020585477352142300,0.03557467460632320,0.566,0.29,0.217,0.101,0.052,0.025
HNC_KL_1_S_full_epoch19,0.5127100410461430,0.49239003705978400,0.020320003986358600,0.03964885324239730,0.585,0.311,0.224,0.105,0.053,0.026
HNC_KL_1_S_full_epoch20,0.5058957448005680,0.48725352668762200,0.018642218112945600,0.034565627574920700,0.577,0.284,0.208,0.105,0.052,0.026
HNC_KL_1_S_full_epoch21,0.49740435028076200,0.47979954242706300,0.01760480785369880,0.04767744615674020,0.557,0.292,0.21,0.106,0.049,0.026
HNC_KL_1_S_full_epoch22,0.49738432025909400,0.4786727570295330,0.018711563229560900,0.039767373353242900,0.559,0.293,0.214,0.106,0.056,0.023
HNC_KL_1_S_full_epoch23,0.4933246760368350,0.474977972984314,0.01834670305252070,0.040111247450113300,0.556,0.296,0.217,0.11,0.06,0.026
HNC_KL_1_S_full_epoch24,0.48698651838302600,0.4681907844543460,0.018795733928680400,0.0364261269569397,0.546,0.299,0.228,0.116,0.053,0.027
HNC_KL_1_S_full_epoch25,0.48006901812553400,0.4611177859306340,0.01895123219490050,0.03618837147951130,0.55,0.29,0.218,0.118,0.053,0.029
HNC_KL_1_S_full_epoch26,0.4691742830276490,0.4496650295257570,0.019509253501892100,0.050444088876247400,0.563,0.309,0.225,0.117,0.057,0.026
HNC_KL_1_S_full_epoch27,0.46105161809921300,0.4420970916748050,0.018954526424407900,0.042550165206193900,0.559,0.299,0.225,0.117,0.059,0.027
HNC_KL_1_S_full_epoch28,0.45865409302711500,0.43878079319000200,0.01987329983711240,0.04061885550618170,0.562,0.314,0.223,0.13,0.059,0.028
HNC_KL_1_S_full_epoch29,0.45672802710533100,0.43776420402526900,0.01896382308006290,0.04867570474743840,0.565,0.312,0.224,0.126,0.062,0.031
HNC_KL_1_S_full_epoch30,0.4548697612285610,0.4359212827682500,0.01894847846031190,0.04118472337722780,0.556,0.323,0.227,0.125,0.071,0.024
HNC_KL_1_S_full_epoch31,0.44975885105133100,0.43162558317184400,0.018133267879486100,0.04568228870630260,0.56,0.316,0.226,0.13,0.072,0.035
HNC_KL_1_S_full_epoch32,0.44596665382385300,0.4259278235435490,0.020038830280304000,0.03853866085410120,0.556,0.327,0.227,0.13,0.071,0.033
HNC_KL_1_S_full_epoch33,0.44185532569885300,0.42311030411720300,0.018745021581649800,0.039300013333559000,0.559,0.322,0.24,0.125,0.072,0.036
HNC_KL_1_S_full_epoch34,0.44150810813903800,0.42185761117935200,0.019650496959686200,0.04608992859721180,0.553,0.317,0.237,0.135,0.078,0.034
HNC_KL_1_S_full_epoch35,0.4346358506679540,0.4142834053039550,0.02035244536399840,0.05819467827677730,0.54,0.308,0.217,0.128,0.067,0.032
HNC_KL_1_S_full_epoch36,0.4336137764453890,0.41324331855773900,0.020370457887649500,0.048232704401016200,0.544,0.324,0.232,0.132,0.073,0.04
HNC_KL_1_S_full_epoch37,0.4289643211364750,0.4084688391685490,0.020495481967926,0.049000635743141200,0.549,0.324,0.233,0.136,0.08,0.042
HNC_KL_1_S_full_epoch38,0.43022177314758300,0.4101645424366000,0.02005723071098330,0.05354773625731470,0.555,0.326,0.239,0.135,0.075,0.036
HNC_KL_1_S_full_epoch39,0.42077747917175300,0.4015842342376710,0.019193244934082000,0.057065561413765000,0.559,0.335,0.247,0.146,0.084,0.044
HNC_KL_1_S_full_epoch40,0.42133232021331800,0.40158417415618900,0.01974814605712890,0.06488595902919770,0.552,0.324,0.245,0.143,0.079,0.039
HNC_KL_1_S_full_epoch41,0.4199778118133550,0.40028945088386500,0.019688360929489100,0.045264359563589100,0.554,0.327,0.241,0.143,0.077,0.041
HNC_KL_1_S_full_epoch42,0.4162079572677610,0.39649225664138800,0.01971570062637330,0.04585723206400870,0.553,0.331,0.238,0.137,0.078,0.042
HNC_KL_1_S_full_epoch43,0.41372602367401100,0.39384279918670700,0.019883224487304700,0.05713559687137600,0.545,0.328,0.241,0.148,0.074,0.036
HNC_KL_1_S_full_epoch44,0.41217597007751500,0.3928966181278230,0.01927935194969180,0.05092418193817140,0.56,0.327,0.247,0.15,0.083,0.043
HNC_KL_1_S_full_epoch45,0.40642739295959500,0.386867889881134,0.019559503078460700,0.05438052490353580,0.546,0.327,0.249,0.149,0.085,0.043
HNC_KL_1_S_full_epoch46,0.40970739364624000,0.39039695072174100,0.019310442924499500,0.061778102070093200,0.547,0.326,0.241,0.143,0.08,0.04
HNC_KL_1_S_full_epoch47,0.40761483669281000,0.38851226806640600,0.019102568626403800,0.050596412271261200,0.549,0.328,0.244,0.148,0.081,0.042
HNC_KL_1_S_full_epoch48,0.40672883653640700,0.3876495838165280,0.019079252719879100,0.05477067455649380,0.55,0.327,0.247,0.146,0.079,0.041
HNC_KL_1_S_full_epoch49,0.406872172832489,0.38782664203643800,0.019045530796051000,0.04846280440688130,0.549,0.325,0.246,0.147,0.082,0.043
HNC_KL_1_S_full_epoch50,0.4069393484592440,0.3878726243972780,0.019066724061966000,0.06025576964020730,0.548,0.328,0.246,0.148,0.082,0.043
HNC_L2_1_L_full_epoch1,0.775166259765625,0.768635986328125,0.0065302734375000100,0.014150197617709600,0.613,0.054,0.018,0.007,0.002,0.0
HNC_L2_1_L_full_epoch2,0.7717711791992190,0.7630517807006840,0.008719398498535200,0.026399876922369000,0.626,0.058,0.025,0.011,0.003,0.001
HNC_L2_1_L_full_epoch3,0.7572526293993000,0.7473897399902340,0.009862889409065210,0.009702485054731370,0.631,0.06,0.028,0.008,0.005,0.002
HNC_L2_1_L_full_epoch4,0.7523360824584960,0.7413851966857910,0.010950885772705100,0.009820735082030300,0.626,0.079,0.034,0.008,0.003,0.001
HNC_L2_1_L_full_epoch5,0.7466028213500980,0.7349025115966800,0.011700309753418000,-0.0007846478838473560,0.606,0.09,0.038,0.01,0.003,0.0
HNC_L2_1_L_full_epoch6,0.7397013549804690,0.7282166137695310,0.011484741210937500,0.02175675518810750,0.614,0.091,0.043,0.014,0.005,0.002
HNC_L2_1_L_full_epoch7,0.7345681915283200,0.7226268539428710,0.011941337585449200,0.013132346794009200,0.611,0.099,0.047,0.02,0.006,0.001
HNC_L2_1_L_full_epoch8,0.7311767807006840,0.7188148727416990,0.012361907958984400,0.013320758938789400,0.613,0.106,0.05,0.015,0.005,0.001
HNC_L2_1_L_full_epoch9,0.7276338043212890,0.7153522033691410,0.012281600952148500,0.02066175453364850,0.612,0.109,0.052,0.017,0.007,0.003
HNC_L2_1_L_full_epoch10,0.7272232055664060,0.7147891998291020,0.012434005737304700,0.010358700528740900,0.608,0.111,0.055,0.016,0.006,0.003
HNC_L2_1_S_full_epoch1,0.6625915603637700,0.6507771644592290,0.01181439590454100,0.020434284582734100,0.638,0.125,0.045,0.016,0.004,0.001
HNC_L2_1_S_full_epoch2,0.667844482421875,0.6545997772216800,0.013244705200195300,0.013281138613820100,0.645,0.135,0.064,0.018,0.006,0.001
HNC_L2_1_S_full_epoch3,0.6632180480957030,0.6481518249511720,0.015066223144531300,0.014536278322339100,0.635,0.165,0.075,0.021,0.005,0.002
HNC_L2_1_S_full_epoch4,0.654344482421875,0.638386978149414,0.01595750427246100,0.017049450427293800,0.63,0.17,0.093,0.028,0.01,0.003
HNC_L2_1_S_full_epoch5,0.6566989326477050,0.6409119453430180,0.015786987304687500,0.03226727619767190,0.632,0.164,0.089,0.026,0.01,0.004
HNC_L2_1_S_full_epoch6,0.6342611923217770,0.6172535610198980,0.017007631301879900,0.032573871314525600,0.626,0.199,0.115,0.045,0.014,0.007
HNC_L2_1_S_full_epoch7,0.6232607269287110,0.603588604927063,0.019672122001647900,0.02193804271519180,0.619,0.237,0.133,0.058,0.02,0.006
HNC_L2_1_S_full_epoch8,0.6111996760368350,0.5911602115631100,0.02003946447372430,0.028961308300495100,0.626,0.247,0.149,0.061,0.027,0.01
HNC_L2_1_S_full_epoch9,0.6178075790405270,0.5962196807861330,0.021587898254394400,0.021839825436472900,0.63,0.244,0.151,0.065,0.025,0.01
HNC_L2_1_S_full_epoch10,0.6048084106445310,0.5813815557956700,0.023426854848861800,0.022382833063602400,0.615,0.248,0.169,0.075,0.035,0.02
HNC_L2_1_S_full_epoch11,0.5984738960266110,0.5753915033340450,0.023082392692565800,0.03274042531847950,0.598,0.265,0.175,0.075,0.035,0.013
HNC_L2_1_S_full_epoch12,0.6066587316989900,0.5815565605163570,0.02510217118263250,0.02770458534359930,0.614,0.249,0.172,0.072,0.027,0.015
HNC_L2_1_S_full_epoch13,0.5861312847137450,0.5609798583984370,0.025151426315307600,0.027895323932170900,0.611,0.258,0.179,0.081,0.037,0.022
HNC_L2_1_S_full_epoch14,0.594276927947998,0.5677722091674810,0.026504718780517500,0.023377759382128700,0.601,0.285,0.19,0.088,0.044,0.014
HNC_L2_1_S_full_epoch15,0.5744849615097050,0.5457023410797120,0.02878262042999270,0.02442598156630990,0.602,0.295,0.19,0.105,0.049,0.018
HNC_L2_1_S_full_epoch16,0.5809889831542970,0.5547763113975530,0.026212671756744500,0.049340493977069900,0.618,0.286,0.192,0.091,0.036,0.016
HNC_L2_1_S_full_epoch17,0.5704650793075560,0.5436508941650390,0.0268141851425171,0.03871769830584530,0.602,0.29,0.213,0.102,0.052,0.023
HNC_L2_1_S_full_epoch18,0.5580007247924800,0.5284120349884030,0.02958868980407710,0.03335903584957120,0.589,0.293,0.209,0.106,0.054,0.016
HNC_L2_1_S_full_epoch19,0.545537857055664,0.514649278640747,0.03088857841491700,0.03543681278824810,0.599,0.319,0.217,0.11,0.053,0.022
HNC_L2_1_S_full_epoch20,0.5414894008636480,0.5097795486450200,0.03170985221862800,0.04056062176823620,0.602,0.321,0.224,0.125,0.061,0.029
HNC_L2_1_S_full_epoch21,0.5405945634841920,0.511240963935852,0.029353599548339800,0.04430527612566950,0.602,0.327,0.228,0.108,0.06,0.034
HNC_L2_1_S_full_epoch22,0.5322849578857420,0.49994894790649400,0.032336009979248000,0.03261996805667880,0.603,0.33,0.229,0.117,0.057,0.034
HNC_L2_1_S_full_epoch23,0.5368598804473880,0.5043307347297670,0.03252914571762090,0.041317034512758300,0.624,0.331,0.22,0.113,0.058,0.027
HNC_L2_1_S_full_epoch24,0.5305532608032230,0.5026549935340880,0.02789826726913450,0.02924215793609620,0.612,0.327,0.224,0.113,0.06,0.024
HNC_L2_1_S_full_epoch25,0.5278043856024740,0.49853890800476100,0.029265477597713500,0.031005695462226900,0.615,0.325,0.238,0.12,0.06,0.031
HNC_L2_1_S_full_epoch26,0.515722135066986,0.4895310382843020,0.026191096782684300,0.03766502067446710,0.586,0.314,0.229,0.115,0.053,0.029
HNC_L2_1_S_full_epoch27,0.5108242087364200,0.4796514582633970,0.031172750473022400,0.030216189101338400,0.593,0.332,0.248,0.135,0.07,0.028
HNC_L2_1_S_full_epoch28,0.5107724215984350,0.47718774127960200,0.03358468031883240,0.04210899397730830,0.61,0.343,0.252,0.136,0.073,0.038
HNC_L2_1_S_full_epoch29,0.5007203297615050,0.4666690797805790,0.03405124998092660,0.03556143119931220,0.601,0.336,0.258,0.137,0.084,0.033
HNC_L2_1_S_full_epoch30,0.49102425956726100,0.45638840675354000,0.034635852813720700,0.03330100700259210,0.609,0.348,0.258,0.15,0.073,0.036
HNC_L2_1_S_full_epoch31,0.46132880020141600,0.4276384801864620,0.033690320014953600,0.025903139263391500,0.573,0.344,0.267,0.158,0.083,0.044
HNC_L2_1_S_full_epoch32,0.44032427978515600,0.40694671154022200,0.0333775682449341,0.010145875625312300,0.577,0.346,0.266,0.157,0.09,0.045
HNC_L2_1_S_full_epoch33,0.425921893119812,0.39075073003768900,0.03517116308212280,0.013700895011425000,0.555,0.336,0.255,0.159,0.101,0.052
HNC_L2_1_S_full_epoch34,0.4040782771110540,0.3645272772908210,0.03955099982023240,0.005677788984030490,0.56,0.361,0.288,0.18,0.112,0.054
HNC_L2_1_S_full_epoch35,0.37105569696426400,0.33177622801065400,0.03927946895360950,-0.0048520686104893700,0.555,0.362,0.297,0.194,0.115,0.062
HNC_L2_1_S_full_epoch36,0.3492586877346040,0.3068138825893400,0.042444805145263700,-0.015055847354233300,0.552,0.36,0.299,0.211,0.137,0.08
HNC_L2_1_S_full_epoch37,0.30403413558006300,0.26194727450609200,0.042086861073970800,-0.028819890692830100,0.513,0.343,0.287,0.209,0.139,0.081
HNC_L2_1_S_full_epoch38,0.30488724493980400,0.267638964176178,0.037248280763626100,-0.024427954107523000,0.511,0.339,0.291,0.191,0.129,0.082
HNC_L2_1_S_full_epoch39,0.2774120641946790,0.23910053527355200,0.03831152892112740,-0.031228110194206200,0.497,0.329,0.28,0.197,0.13,0.09
HNC_L2_1_S_full_epoch40,0.2659526963233950,0.2215019268989560,0.04445076942443850,-0.035598255693912500,0.485,0.319,0.264,0.175,0.118,0.077
HNC_L2_1_S_full_epoch41,0.2692139859199520,0.23140798228979100,0.03780600363016130,-0.0412076860666275,0.456,0.276,0.224,0.142,0.102,0.071
HNC_L2_1_S_full_epoch42,0.2559852766990660,0.20927747678756700,0.04670779991149900,-0.0466262549161911,0.474,0.301,0.243,0.172,0.123,0.091
HNC_L2_1_S_full_epoch43,0.2377482228279110,0.2017678761482240,0.0359803466796875,-0.05299602821469310,0.449,0.277,0.213,0.147,0.103,0.066
HNC_L2_1_S_full_epoch44,0.23917429387569400,0.19558265113830600,0.04359164273738860,-0.05025719851255420,0.469,0.298,0.242,0.154,0.116,0.086
HNC_L2_1_S_full_epoch45,0.21009141254425000,0.16997126483917200,0.04012014770507810,-0.05479848012328150,0.448,0.272,0.21,0.14,0.101,0.071
HNC_L2_1_S_full_epoch46,0.20384609317779500,0.16238473820686300,0.04146135497093200,-0.07342153787612920,0.448,0.253,0.193,0.13,0.094,0.077
HNC_L2_1_S_full_epoch47,0.19713187503814700,0.15521842217445400,0.041913452863693200,-0.059597499668598200,0.44,0.265,0.204,0.132,0.087,0.071
HNC_L2_1_S_full_epoch48,0.19969929230213200,0.15987694478035000,0.03982234752178190,-0.06679287552833560,0.45,0.265,0.217,0.139,0.108,0.08
HNC_L2_1_S_full_epoch49,0.18149261212348900,0.1433210054039960,0.03817160671949390,-0.06618298590183260,0.436,0.246,0.192,0.118,0.08,0.061
HNC_L2_1_S_full_epoch50,0.17405473709106400,0.133568687915802,0.04048604917526240,-0.07659026980400090,0.424,0.255,0.189,0.121,0.085,0.06
HNC_L2_1_S_full_epoch51,0.17155974149704000,0.13269283723831200,0.03886690425872800,-0.07773822546005250,0.44,0.241,0.185,0.113,0.08,0.05
HNC_L2_1_S_full_epoch52,0.17026876223087300,0.1295256319642070,0.04074313026666640,-0.08177459985017780,0.429,0.232,0.178,0.11,0.068,0.051
HNC_L2_1_S_full_epoch53,0.15308556747436500,0.11170120716095000,0.04138436031341550,-0.0780121386051178,0.413,0.23,0.17,0.105,0.066,0.047
HNC_L2_1_S_full_epoch54,0.14808627295494100,0.10797723960876500,0.04010903334617610,-0.07630051672458650,0.418,0.234,0.172,0.108,0.074,0.046
HNC_L2_1_S_full_epoch55,0.15500651860237100,0.11123835718631700,0.043768161416053800,-0.07668674737215040,0.424,0.227,0.169,0.111,0.078,0.05
HNC_L2_1_S_full_epoch56,0.15782518386840800,0.11627919149398800,0.04154599237442020,-0.07468631118536000,0.429,0.233,0.17,0.109,0.069,0.044
HNC_L2_1_S_full_epoch57,0.12906021404266400,0.08555113482475280,0.043509079217910800,-0.08114682137966160,0.428,0.225,0.17,0.093,0.056,0.036
HNC_L2_1_S_full_epoch58,0.1341080773472790,0.08862865543365480,0.04547942191362380,-0.08625619113445280,0.418,0.223,0.151,0.098,0.066,0.045
HNC_L2_1_S_full_epoch59,0.12982982349395800,0.09242277479171750,0.03740704870224,-0.0897078737616539,0.433,0.222,0.161,0.099,0.071,0.045
HNC_L2_1_S_full_epoch60,0.1372691322565080,0.09144105434417730,0.045828077912330600,-0.08894084393978120,0.413,0.218,0.158,0.097,0.064,0.044
HNC_L2_1_S_full_epoch61,0.13106616497039800,0.09029347038269040,0.040772694587707500,-0.07558121532201770,0.408,0.207,0.153,0.087,0.057,0.04
HNC_L2_1_S_full_epoch62,0.09907111048698430,0.05779615497589110,0.041274955511093100,-0.09252358973026280,0.412,0.199,0.148,0.085,0.048,0.033
HNC_L2_1_S_full_epoch63,0.12253383553028100,0.07807763504982000,0.04445620048046110,-0.07949791848659520,0.425,0.23,0.17,0.098,0.065,0.04
HNC_L2_1_S_full_epoch64,0.11704066991806000,0.07305291795730590,0.0439877519607544,-0.08813948184251790,0.429,0.229,0.163,0.095,0.066,0.041
HNC_L2_1_S_full_epoch65,0.11592320680618300,0.06877718329429630,0.0471460235118866,-0.09188017249107360,0.438,0.212,0.163,0.088,0.048,0.03
HNC_L2_1_S_full_epoch66,0.11511397123336800,0.06753743910789490,0.047576532125473000,-0.0898849219083786,0.42,0.212,0.143,0.089,0.057,0.039
HNC_L2_1_S_full_epoch67,0.09208742046356200,0.05056150197982790,0.04152591848373410,-0.0970296785235405,0.417,0.205,0.149,0.091,0.058,0.041
HNC_L2_1_S_full_epoch68,0.09597877550125120,0.04987323379516600,0.04610554170608520,-0.09827733784914020,0.44,0.224,0.165,0.096,0.062,0.035
HNC_L2_1_S_full_epoch69,0.08759782528877260,0.04713865840435030,0.0404591668844223,-0.09650666266679760,0.416,0.216,0.168,0.094,0.061,0.04
HNC_L2_1_S_full_epoch70,0.10041018342971800,0.05665339827537540,0.04375678515434260,-0.09402668476104740,0.426,0.213,0.156,0.093,0.054,0.036
HNC_L2_1_S_full_epoch71,0.0860524754524231,0.04391500759124760,0.042137467861175500,-0.09784591197967530,0.409,0.207,0.158,0.091,0.064,0.036
HNC_L2_1_S_full_epoch72,0.08154642653465270,0.04111323356628420,0.04043319296836850,-0.09837750345468520,0.422,0.206,0.152,0.087,0.058,0.037
HNC_L2_1_S_full_epoch73,0.09079629421234130,0.046808630168438000,0.043987664043903400,-0.09070026874542240,0.419,0.2,0.151,0.086,0.067,0.04
HNC_L2_1_S_full_epoch74,0.0741755084991455,0.03166815853118900,0.04250734996795650,-0.10186448693275500,0.421,0.206,0.159,0.093,0.061,0.042
HNC_L2_1_S_full_epoch75,0.08059901094436650,0.038526689767837500,0.04207232117652890,-0.09468886256217960,0.409,0.201,0.152,0.086,0.059,0.034
HNC_L2_1_S_full_epoch76,0.08419955682754520,0.041694316864013700,0.04250523996353150,-0.09867005050182340,0.426,0.205,0.156,0.096,0.068,0.041
HNC_L2_1_S_full_epoch77,0.07084037446975710,0.03147912222146990,0.039361252248287200,-0.09639780968427660,0.411,0.193,0.148,0.081,0.055,0.032
HNC_L2_1_S_full_epoch78,0.07853366208076480,0.03537892198562620,0.043154740095138600,-0.09622504562139510,0.415,0.195,0.144,0.086,0.056,0.033
HNC_L2_1_S_full_epoch79,0.06799703407287600,0.026781728744506800,0.041215305328369100,-0.10035545378923400,0.422,0.199,0.149,0.087,0.061,0.04
HNC_L2_1_S_full_epoch80,0.07087647676467900,0.029266157388687100,0.04161031937599180,-0.0967041403055191,0.421,0.202,0.151,0.094,0.067,0.04
HNC_L2_1_S_full_epoch81,0.07438512420654300,0.02971550464630130,0.04466961956024170,-0.10207018256187400,0.422,0.2,0.158,0.094,0.065,0.034
HNC_L2_1_S_full_epoch82,0.0702266411781311,0.02650593090057370,0.04372071027755740,-0.09701041132211690,0.42,0.192,0.142,0.086,0.059,0.036
HNC_L2_1_S_full_epoch83,0.06572506141662600,0.025030099391937300,0.04069496202468870,-0.1021600142121320,0.414,0.196,0.144,0.081,0.063,0.045
HNC_L2_1_S_full_epoch84,0.0706327600479126,0.027161779403686500,0.04347098064422610,-0.09721338748931890,0.419,0.196,0.144,0.086,0.062,0.038
HNC_L2_1_S_full_epoch85,0.06551639556884770,0.023522437572479200,0.0419939579963684,-0.10057337582111400,0.418,0.194,0.151,0.09,0.066,0.044
HNC_L2_1_S_full_epoch86,0.05742252731323240,0.01682816016674040,0.040594367146492000,-0.10328282415866900,0.421,0.194,0.148,0.093,0.067,0.04
HNC_L2_1_S_full_epoch87,0.06072195625305180,0.018273611068725600,0.04244834518432620,-0.10636971145868300,0.417,0.187,0.146,0.092,0.066,0.037
HNC_L2_1_S_full_epoch88,0.06206130313873290,0.019546067237854000,0.04251523590087890,-0.10455957055091900,0.418,0.192,0.148,0.096,0.066,0.039
HNC_L2_1_S_full_epoch89,0.05655115365982060,0.014819310188293500,0.0417318434715271,-0.09906192868947980,0.419,0.187,0.144,0.092,0.064,0.039
HNC_L2_1_S_full_epoch90,0.05671910858154300,0.015275753974914600,0.041443354606628400,-0.1021515503525730,0.423,0.192,0.143,0.093,0.066,0.039
HNC_L2_1_S_full_epoch91,0.05563664388656620,0.014414238929748500,0.04122240495681760,-0.1073325127363210,0.42,0.188,0.143,0.092,0.068,0.041
HNC_L2_1_S_full_epoch92,0.05107322883605960,0.010800089299678800,0.040273139536380800,-0.10337197780609100,0.42,0.191,0.145,0.093,0.066,0.043
HNC_L2_1_S_full_epoch93,0.05404088544845580,0.013360542297363300,0.04068034315109250,-0.1039925292134290,0.42,0.187,0.147,0.093,0.068,0.047
HNC_L2_1_S_full_epoch94,0.05239567375183110,0.012058246612548800,0.04033742713928220,-0.10657582432031600,0.418,0.187,0.146,0.093,0.067,0.043
HNC_L2_1_S_full_epoch95,0.049791699886322000,0.009859418869018560,0.03993228101730350,-0.10949570685625100,0.421,0.187,0.145,0.088,0.065,0.043
HNC_L2_1_S_full_epoch96,0.05061831665039060,0.010362669944763200,0.040255646705627400,-0.10765162110328700,0.42,0.184,0.143,0.09,0.063,0.041
HNC_L2_1_S_full_epoch97,0.04993394470214840,0.009917454719543460,0.04001648998260500,-0.10596619546413400,0.422,0.186,0.147,0.091,0.065,0.045
HNC_L2_1_S_full_epoch98,0.04944525909423830,0.009530417561531070,0.03991484153270720,-0.10411284118890800,0.421,0.184,0.145,0.088,0.063,0.043
HNC_L2_1_S_full_epoch99,0.049408159255981400,0.009418423175811770,0.039989736080169700,-0.10418225079774900,0.422,0.186,0.146,0.088,0.063,0.043
HNC_L2_1_S_full_epoch100,0.04941728401184080,0.00939852476119995,0.04001875925064090,-0.11003704369068100,0.419,0.184,0.143,0.086,0.061,0.04
HNC_L2_1_S_last_epoch1,0.5157996826171870,0.5024912109375,0.013308471679687400,0.002674554707482460,0.654,0.154,0.056,0.012,0.003,0.002
HNC_L2_1_S_last_epoch2,0.5650121459960940,0.5532943420410160,0.011717803955078200,0.018446916714310600,0.636,0.129,0.051,0.011,0.003,0.001
HNC_L2_1_S_last_epoch3,0.5827530517578120,0.5719385375976560,0.010814514160156200,0.025937167927622800,0.618,0.127,0.051,0.011,0.004,0.0
HNC_L2_1_S_last_epoch4,0.5906863403320310,0.5799092712402340,0.010777069091796900,0.032814815640449500,0.629,0.122,0.047,0.01,0.004,0.0
HNC_L2_1_S_last_epoch5,0.5970462951660160,0.5864479064941410,0.010598388671875000,0.027941711246967300,0.634,0.117,0.045,0.01,0.004,0.0
